#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:25.085926895Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:26.361867366Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:27.637627756Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:28.929904555Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:30.205687157Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:31.489378944Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:32.773686092Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:34.108197353Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:35.442368404Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:36.743282111Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:38.027353674Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:39.345352606Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:40.638329663Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:41.94732695Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:43.23943012Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:44.540397021Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:45.824632182Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:47.108584458Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:48.434453863Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:49.719474468Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:51.074225587Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:52.362155859Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:53.64653233Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:54.938961964Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:56.23148308Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:57.516533787Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:55:58.841894056Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:00.209818054Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:01.551720414Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:02.911488988Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:04.195519579Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:05.479772809Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:06.755690953Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:08.089856206Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:09.373695101Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:10.65799406Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:11.933515559Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:13.218318149Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:14.502248317Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:15.853656162Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:17.196189749Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:18.572611642Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:19.922753749Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:21.198578838Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:22.532669214Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:23.817063541Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:25.117612973Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:26.402152988Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:27.685967422Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:28.978581494Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:30.304067733Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:31.596620107Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:32.880850389Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:34.165239982Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:35.4412772Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:36.717275899Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:38.010205868Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:39.310440805Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:40.594619898Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:41.878693861Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:43.179349706Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:44.472300319Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:45.840112929Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:47.207351243Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:48.491321769Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:49.775371442Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:51.059327611Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:52.343778288Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:53.628232141Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:54.91261925Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:56.213537124Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:57.522735908Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:56:58.86504256Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:00.315835468Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:01.750204654Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:03.034713547Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:04.310403723Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:05.594759546Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:06.88703234Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:08.179984167Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:09.463692245Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:10.747690452Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:12.073714186Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:13.350385025Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:14.684727655Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:16.068552222Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:17.369547597Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:18.653539235Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:19.93757681Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:21.221492282Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:22.506314602Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:23.798083934Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:25.116235633Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:26.399638177Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:27.684293289Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:29.052163417Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:30.419275902Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:31.704042377Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:32.98798429Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:34.272211653Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:35.614666639Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:36.898847219Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:38.199671419Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:39.475683756Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:40.759442132Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:42.051956285Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:43.336366858Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:44.620329326Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:45.904476858Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:47.188366755Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:48.472641517Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:49.756693085Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:51.040916761Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:52.342526851Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:53.668007652Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:54.969064423Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:56.328439324Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:57.620399433Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:57:58.904993625Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:00.197115248Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:01.481379024Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:02.757358159Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:04.033360153Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:05.359216503Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:06.676997835Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:07.960324887Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:09.353208571Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:10.696352427Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:12.047312942Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:13.323050305Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:14.60777158Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:15.891541757Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:17.175487137Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:18.451112209Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:19.735277733Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:21.027958278Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:22.328568981Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:23.612703693Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:24.955513842Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:26.273183977Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:27.565482305Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:28.849727759Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:30.13424283Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:31.426783805Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:32.702396292Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:33.986726712Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:35.279179241Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:36.588217197Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:37.872638867Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:39.206820637Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:40.540801969Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:41.833657352Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:43.192669202Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:44.476756868Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:45.752623024Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:47.037082618Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:48.320213405Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:49.613748137Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:50.939775707Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:52.382271039Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:53.707834682Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:54.991984337Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:56.293033519Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:57.568818564Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:58:58.844439363Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:00.120152676Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:01.413073924Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:02.705241825Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:03.989125998Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:05.26523695Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:06.591427873Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:07.9344534Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:09.268727747Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:10.552562005Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:11.853317716Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:13.137514352Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:14.413576754Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:15.697514286Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:16.982328345Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:18.266011742Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:19.549808267Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:20.884623699Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:22.252179649Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:23.577656377Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:24.870654475Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:26.238311252Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:27.53064999Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:28.814986459Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:30.099184723Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:31.383063525Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:32.667090223Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:33.951943315Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:35.352465201Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:36.686371102Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:37.971076137Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:39.279678123Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:40.564082252Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:41.847936069Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:43.131949964Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:44.416332766Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:45.701025277Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:47.009858807Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:48.302668515Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:49.678723761Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:51.021050526Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:52.305378548Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:53.589633392Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:54.873461221Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:56.157896759Z,150,power,ptc10
,,0,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T23:59:57.441496497Z,150,power,ptc10
